          table_name          |            column_name            |        data_type         |  udt_name   
 collection_accounts          | status                            | text                     | text
 collection_accounts          | notes                             | text                     | text
 collection_accounts          | last_contacted_at                 | timestamp with time zone | timestamptz
 collection_accounts          | promise_date                      | date                     | date
 collection_accounts          | promise_amount                    | numeric                  | numeric
 collection_accounts          | created_by                        | text                     | text
 collection_accounts          | created_at                        | timestamp with time zone | timestamptz
 collection_accounts          | updated_at                        | timestamp with time zone | timestamptz
 collection_accounts          | is_deleted                        | boolean                  | bool
 collection_accounts          | deleted_at                        | timestamp with time zone | timestamptz
 collection_accounts          | deleted_by                        | text                     | text
 collection_csv_imports       | id                                | uuid                     | uuid
 collection_csv_imports       | organization_id                   | uuid                     | uuid
 collection_csv_imports       | file_name                         | text                     | text
 collection_csv_imports       | rows_total                        | integer                  | int4
 collection_csv_imports       | rows_imported                     | integer                  | int4
 collection_csv_imports       | rows_skipped                      | integer                  | int4
 collection_csv_imports       | column_mapping                    | jsonb                    | jsonb
 collection_csv_imports       | errors                            | jsonb                    | jsonb
 collection_csv_imports       | status                            | text                     | text
 collection_csv_imports       | created_by                        | text                     | text
 collection_csv_imports       | created_at                        | timestamp with time zone | timestamptz
 collection_csv_imports       | completed_at                      | timestamp with time zone | timestamptz
 collection_payments          | id                                | uuid                     | uuid
 collection_payments          | organization_id                   | uuid                     | uuid
 collection_payments          | account_id                        | uuid                     | uuid
 collection_payments          | amount                            | numeric                  | numeric
 collection_payments          | method                            | text                     | text
 collection_payments          | stripe_payment_id                 | text                     | text
 collection_payments          | reference_number                  | text                     | text
 collection_payments          | notes                             | text                     | text
 collection_payments          | created_by                        | text                     | text
 collection_payments          | created_at                        | timestamp with time zone | timestamptz
 collection_tasks             | id                                | uuid                     | uuid
 collection_tasks             | organization_id                   | uuid                     | uuid
 collection_tasks             | account_id                        | uuid                     | uuid
 collection_tasks             | type                              | text                     | text
 collection_tasks             | title                             | text                     | text
 collection_tasks             | notes                             | text                     | text
 collection_tasks             | due_date                          | timestamp with time zone | timestamptz
 collection_tasks             | status                            | text                     | text
 collection_tasks             | assigned_to                       | text                     | text
 collection_tasks             | completed_at                      | timestamp with time zone | timestamptz
 collection_tasks             | created_by                        | text                     | text
 collection_tasks             | created_at                        | timestamp with time zone | timestamptz
 collection_tasks             | updated_at                        | timestamp with time zone | timestamptz
 compliance_restrictions      | id                                | uuid                     | uuid
 compliance_restrictions      | organization_id                   | uuid                     | uuid
 compliance_restrictions      | restriction_code                  | text                     | text
 compliance_restrictions      | restriction_name                  | text                     | text
 compliance_restrictions      | description                       | text                     | text
 compliance_restrictions      | is_active                         | boolean                  | bool
 compliance_restrictions      | violation_action                  | text                     | text
 compliance_restrictions      | created_at                        | timestamp with time zone | timestamptz
 compliance_restrictions      | updated_at                        | timestamp with time zone | timestamptz
 compliance_violations        | id                                | uuid                     | uuid
 compliance_violations        | organization_id                   | uuid                     | uuid
 compliance_violations        | call_id                           | uuid                     | uuid
 compliance_violations        | restriction_code                  | text                     | text
 compliance_violations        | violation_type                    | text                     | text
 compliance_violations        | violation_context                 | jsonb                    | jsonb
 compliance_violations        | resolution_status                 | text                     | text
 compliance_violations        | resolution_notes                  | text                     | text
 compliance_violations        | resolved_by                       | uuid                     | uuid
 compliance_violations        | resolved_at                       | timestamp with time zone | timestamptz
 compliance_violations        | created_at                        | timestamp with time zone | timestamptz
 compliance_violations        | user_id                           | text                     | text
 confirmation_templates       | id                                | uuid                     | uuid
 confirmation_templates       | organization_id                   | uuid                     | uuid
 confirmation_templates       | confirmation_type                 | text                     | text
 confirmation_templates       | label                             | text                     | text
 confirmation_templates       | prompt_text                       | text                     | text
 confirmation_templates       | description                       | text                     | text
 confirmation_templates       | icon                              | text                     | text
 confirmation_templates       | display_order                     | integer                  | int4
 confirmation_templates       | is_active                         | boolean                  | bool
 confirmation_templates       | is_required                       | boolean                  | bool
 confirmation_templates       | use_cases                         | ARRAY                    | _text
 confirmation_templates       | created_at                        | timestamp with time zone | timestamptz
 confirmation_templates       | updated_at                        | timestamp with time zone | timestamptz
 confirmation_templates       | created_by                        | uuid                     | uuid
 crm_object_links             | id                                | uuid                     | uuid
 crm_object_links             | organization_id                   | uuid                     | uuid
 crm_object_links             | integration_id                    | uuid                     | uuid
 crm_object_links             | call_id                           | uuid                     | uuid
 crm_object_links             | crm_object_type                   | text                     | text
 crm_object_links             | crm_object_id                     | text                     | text
 crm_object_links             | crm_object_name                   | text                     | text
 crm_object_links             | crm_object_url                    | text                     | text
 crm_object_links             | synced_at                         | timestamp with time zone | timestamptz
 crm_object_links             | sync_direction                    | text                     | text
 crm_object_links             | created_at                        | timestamp with time zone | timestamptz
 crm_object_links             | updated_at                        | timestamp with time zone | timestamptz
 crm_sync_log                 | id                                | uuid                     | uuid
 crm_sync_log                 | organization_id                   | uuid                     | uuid
 crm_sync_log                 | integration_id                    | uuid                     | uuid
 crm_sync_log                 | operation                         | text                     | text
 crm_sync_log                 | status                            | text                     | text
 crm_sync_log                 | call_id                           | uuid                     | uuid
 crm_sync_log                 | export_bundle_id                  | uuid                     | uuid
 crm_sync_log                 | crm_object_link_id                | uuid                     | uuid
 crm_sync_log                 | idempotency_key                   | text                     | text
 crm_sync_log                 | request_summary                   | jsonb                    | jsonb
 crm_sync_log                 | response_summary                  | jsonb                    | jsonb
 crm_sync_log                 | error_details                     | jsonb                    | jsonb
 crm_sync_log                 | started_at                        | timestamp with time zone | timestamptz
 crm_sync_log                 | completed_at                      | timestamp with time zone | timestamptz
 crm_sync_log                 | triggered_by                      | text                     | text
 crm_sync_log                 | triggered_by_user_id              | uuid                     | uuid
 dialer_agent_status          | id                                | uuid                     | uuid
 dialer_agent_status          | organization_id                   | uuid                     | uuid
 dialer_agent_status          | campaign_id                       | uuid                     | uuid
 dialer_agent_status          | status                            | text                     | text
 dialer_agent_status          | current_call_id                   | uuid                     | uuid
 dialer_agent_status          | last_call_ended_at                | timestamp with time zone | timestamptz
 dialer_agent_status          | wrap_up_seconds                   | integer                  | int4
 dialer_agent_status          | calls_handled                     | integer                  | int4
 dialer_agent_status          | shift_started_at                  | timestamp with time zone | timestamptz
 dialer_agent_status          | updated_at                        | timestamp with time zone | timestamptz
 dialer_agent_status          | user_id                           | text                     | text
 digest_items                 | id                                | uuid                     | uuid
 digest_items                 | digest_id                         | uuid                     | uuid
 digest_items                 | attention_decision_id             | uuid                     | uuid
 digest_items                 | item_order                        | integer                  | int4
 digest_items                 | is_highlighted                    | boolean                  | bool
 digest_items                 | highlight_reason                  | text                     | text
 digests                      | id                                | uuid                     | uuid
 digests                      | organization_id                   | uuid                     | uuid
 digests                      | digest_type                       | text                     | text
 digests                      | period_start                      | timestamp with time zone | timestamptz
 digests                      | period_end                        | timestamp with time zone | timestamptz
 digests                      | summary_text                      | text                     | text
 digests                      | total_events                      | integer                  | int4
 digests                      | escalated_count                   | integer                  | int4
 digests                      | suppressed_count                  | integer                  | int4
 digests                      | needs_review_count                | integer                  | int4
 digests                      | generated_at                      | timestamp with time zone | timestamptz
 digests                      | generated_by                      | text                     | text
 digests                      | generated_by_user_id              | uuid                     | uuid
 disclosure_logs              | id                                | uuid                     | uuid
 disclosure_logs              | organization_id                   | uuid                     | uuid
 disclosure_logs              | call_id                           | uuid                     | uuid
 disclosure_logs              | disclosure_type                   | text                     | text
 disclosure_logs              | disclosure_text                   | text                     | text
 disclosure_logs              | disclosed_at                      | timestamp with time zone | timestamptz
 disclosure_logs              | disclosure_method                 | text                     | text
 disclosure_logs              | caller_response                   | text                     | text
 disclosure_logs              | created_at                        | timestamp with time zone | timestamptz
 evidence_bundles             | id                                | uuid                     | uuid
 evidence_bundles             | organization_id                   | uuid                     | uuid
 evidence_bundles             | call_id                           | uuid                     | uuid
 evidence_bundles             | recording_id                      | uuid                     | uuid
 evidence_bundles             | manifest_id                       | uuid                     | uuid
 evidence_bundles             | manifest_hash                     | text                     | text
 evidence_bundles             | artifact_hashes                   | jsonb                    | jsonb
 evidence_bundles             | bundle_payload                    | jsonb                    | jsonb
 evidence_bundles             | bundle_hash                       | text                     | text
 evidence_bundles             | bundle_hash_algo                  | text                     | text
 evidence_bundles             | version                           | integer                  | int4
 evidence_bundles             | parent_bundle_id                  | uuid                     | uuid
 evidence_bundles             | superseded_at                     | timestamp with time zone | timestamptz
 evidence_bundles             | superseded_by                     | uuid                     | uuid
 evidence_bundles             | immutable_storage                 | boolean                  | bool
 evidence_bundles             | is_authoritative                  | boolean                  | bool
 evidence_bundles             | produced_by                       | text                     | text
 evidence_bundles             | immutability_policy               | text                     | text
 evidence_bundles             | tsa                               | jsonb                    | jsonb
 evidence_bundles             | tsa_status                        | text                     | text
 evidence_bundles             | tsa_requested_at                  | timestamp with time zone | timestamptz
 evidence_bundles             | tsa_received_at                   | timestamp with time zone | timestamptz
 evidence_bundles             | tsa_error                         | text                     | text
 evidence_bundles             | created_at                        | timestamp with time zone | timestamptz
 evidence_bundles             | custody_status                    | text                     | text
 evidence_bundles             | retention_class                   | text                     | text
 evidence_bundles             | legal_hold_flag                   | boolean                  | bool
 evidence_bundles             | evidence_completeness             | text                     | text
 evidence_manifests           | id                                | uuid                     | uuid
 evidence_manifests           | organization_id                   | uuid                     | uuid
 evidence_manifests           | recording_id                      | uuid                     | uuid
 evidence_manifests           | scorecard_id                      | uuid                     | uuid
 evidence_manifests           | manifest                          | jsonb                    | jsonb
 evidence_manifests           | created_at                        | timestamp with time zone | timestamptz
 evidence_manifests           | version                           | integer                  | int4
 evidence_manifests           | parent_manifest_id                | uuid                     | uuid
 evidence_manifests           | superseded_at                     | timestamp with time zone | timestamptz
 evidence_manifests           | superseded_by                     | uuid                     | uuid
 evidence_manifests           | is_authoritative                  | boolean                  | bool
 evidence_manifests           | produced_by                       | text                     | text
 evidence_manifests           | immutability_policy               | text                     | text
 evidence_manifests           | cryptographic_hash                | text                     | text
 execution_contexts           | id                                | uuid                     | uuid
 execution_contexts           | name                              | text                     | text
 execution_contexts           | isolation_level                   | text                     | text
 execution_contexts           | description                       | text                     | text
 export_compliance_log        | id                                | uuid                     | uuid
 export_compliance_log        | organization_id                   | uuid                     | uuid
 export_compliance_log        | call_id                           | uuid                     | uuid
 export_compliance_log        | bundle_id                         | uuid                     | uuid
 export_compliance_log        | retention_check_passed            | boolean                  | bool
 export_compliance_log        | legal_hold_check_passed           | boolean                  | bool
 export_compliance_log        | custody_status_at_export          | text                     | text
 export_compliance_log        | retention_class_at_export         | text                     | text
 export_compliance_log        | export_allowed                    | boolean                  | bool
 export_compliance_log        | denial_reason                     | text                     | text
 export_compliance_log        | requested_by                      | uuid                     | uuid
 export_compliance_log        | requested_at                      | timestamp with time zone | timestamptz
 export_compliance_log        | decision_metadata                 | jsonb                    | jsonb
 external_entities            | id                                | uuid                     | uuid
 external_entities            | organization_id                   | uuid                     | uuid
 external_entities            | display_name                      | text                     | text
 external_entities            | entity_type                       | text                     | text
 external_entities            | notes                             | text                     | text
 external_entities            | tags                              | ARRAY                    | _text
 external_entities            | metadata                          | jsonb                    | jsonb
 external_entities            | is_active                         | boolean                  | bool
 external_entities            | created_at                        | timestamp with time zone | timestamptz
 external_entities            | updated_at                        | timestamp with time zone | timestamptz
 external_entities            | created_by                        | uuid                     | uuid
 external_entity_identifiers  | id                                | uuid                     | uuid
 external_entity_identifiers  | organization_id                   | uuid                     | uuid
 external_entity_identifiers  | entity_id                         | uuid                     | uuid
 external_entity_identifiers  | identifier_type                   | text                     | text
 external_entity_identifiers  | identifier_value                  | text                     | text
 external_entity_identifiers  | identifier_normalized             | text                     | text
 external_entity_identifiers  | first_observed_at                 | timestamp with time zone | timestamptz
 external_entity_identifiers  | last_observed_at                  | timestamp with time zone | timestamptz
 external_entity_identifiers  | observation_count                 | integer                  | int4
 external_entity_identifiers  | first_observed_source             | text                     | text
 external_entity_identifiers  | first_observed_source_id          | uuid                     | uuid
 external_entity_identifiers  | is_verified                       | boolean                  | bool
 external_entity_identifiers  | verified_at                       | timestamp with time zone | timestamptz
 external_entity_identifiers  | verified_by                       | uuid                     | uuid
 external_entity_identifiers  | created_at                        | timestamp with time zone | timestamptz
 external_entity_links        | id                                | uuid                     | uuid
 external_entity_links        | organization_id                   | uuid                     | uuid
 external_entity_links        | link_type                         | text                     | text
 external_entity_links        | source_entity_id                  | uuid                     | uuid
 external_entity_links        | target_entity_id                  | uuid                     | uuid
 external_entity_links        | identifier_id                     | uuid                     | uuid
 external_entity_links        | created_by                        | uuid                     | uuid
 external_entity_links        | reason                            | text                     | text
 external_entity_links        | is_active                         | boolean                  | bool
 external_entity_links        | revoked_at                        | timestamp with time zone | timestamptz
 external_entity_links        | revoked_by                        | uuid                     | uuid
 external_entity_links        | revoke_reason                     | text                     | text
 external_entity_links        | created_at                        | timestamp with time zone | timestamptz
 external_entity_observations | id                                | uuid                     | uuid
 external_entity_observations | organization_id                   | uuid                     | uuid
 external_entity_observations | identifier_id                     | uuid                     | uuid
 external_entity_observations | source_type                       | text                     | text
 external_entity_observations | source_id                         | uuid                     | uuid
 external_entity_observations | role                              | text                     | text
 external_entity_observations | direction                         | text                     | text
 external_entity_observations | observed_at                       | timestamp with time zone | timestamptz
 generated_reports            | id                                | uuid                     | uuid
 generated_reports            | template_id                       | uuid                     | uuid
 generated_reports            | organization_id                   | uuid                     | uuid
 generated_reports            | name                              | text                     | text
 generated_reports            | file_path                         | text                     | text
 generated_reports            | file_format                       | text                     | text
 generated_reports            | file_size_bytes                   | integer                  | int4
 generated_reports            | report_data                       | jsonb                    | jsonb
 generated_reports            | parameters                        | jsonb                    | jsonb
 generated_reports            | generated_by                      | uuid                     | uuid
 generated_reports            | generated_at                      | timestamp with time zone | timestamptz
 generated_reports            | status                            | text                     | text
 generated_reports            | error_message                     | text                     | text
 generated_reports            | generation_duration_ms            | integer                  | int4
 generated_reports            | expires_at                        | timestamp with time zone | timestamptz
 generated_reports            | created_at                        | timestamp with time zone | timestamptz
 global_feature_flags         | id                                | uuid                     | uuid
 global_feature_flags         | feature                           | text                     | text
 global_feature_flags         | enabled                           | boolean                  | bool
 global_feature_flags         | created_at                        | timestamp with time zone | timestamptz
 incidents                    | id                                | uuid                     | uuid
 incidents                    | organization_id                   | uuid                     | uuid
 incidents                    | severity                          | text                     | text
 incidents                    | error_code                        | text                     | text
 incidents                    | error_message                     | text                     | text
 incidents                    | resource_type                     | text                     | text
 incidents                    | resource_id                       | uuid                     | uuid
 incidents                    | call_id                           | uuid                     | uuid
 incidents                    | stack_trace                       | text                     | text
 incidents                    | metadata                          | jsonb                    | jsonb
 incidents                    | resolved_at                       | timestamp with time zone | timestamptz
 incidents                    | resolved_by                       | uuid                     | uuid
 incidents                    | created_at                        | timestamp with time zone | timestamptz
 integrations                 | id                                | uuid                     | uuid
 integrations                 | organization_id                   | uuid                     | uuid
 integrations                 | provider                          | text                     | text
 integrations                 | provider_account_id               | text                     | text
 integrations                 | provider_account_name             | text                     | text
 integrations                 | status                            | text                     | text
 integrations                 | error_message                     | text                     | text
 integrations                 | last_error_at                     | timestamp with time zone | timestamptz
 integrations                 | settings                          | jsonb                    | jsonb
 integrations                 | sync_enabled                      | boolean                  | bool
 integrations                 | connected_at                      | timestamp with time zone | timestamptz
 integrations                 | disconnected_at                   | timestamp with time zone | timestamptz
 integrations                 | created_at                        | timestamp with time zone | timestamptz
 integrations                 | updated_at                        | timestamp with time zone | timestamptz
 integrations                 | connected_by                      | uuid                     | uuid
 invoices                     | id                                | uuid                     | uuid
 invoices                     | organization_id                   | uuid                     | uuid
 invoices                     | stripe_invoice_id                 | text                     | text
 invoices                     | amount_cents                      | integer                  | int4
 invoices                     | status                            | text                     | text
 invoices                     | paid_at                           | timestamp with time zone | timestamptz
 invoices                     | created_at                        | timestamp with time zone | timestamptz
 kpi_logs                     | test_id                           | uuid                     | uuid
 kpi_logs                     | stage                             | text                     | text
 kpi_logs                     | status                            | text                     | text
 kpi_logs                     | message                           | text                     | text
 kpi_logs                     | duration_ms                       | integer                  | int4
 kpi_logs                     | error_details                     | text                     | text
 kpi_logs                     | metadata                          | jsonb                    | jsonb
 kpi_logs                     | created_at                        | timestamp with time zone | timestamptz
 kpi_logs                     | id                                | uuid                     | uuid
 kpi_settings                 | id                                | uuid                     | uuid
 kpi_settings                 | organization_id                   | uuid                     | uuid
 kpi_settings                 | response_time_threshold_ms        | integer                  | int4
 kpi_settings                 | response_time_warning_ms          | integer                  | int4
 kpi_settings                 | consecutive_failures_before_alert | integer                  | int4
 kpi_settings                 | alert_sensitivity                 | text                     | text
 kpi_settings                 | default_test_frequency            | text                     | text
 kpi_settings                 | send_email_alerts                 | boolean                  | bool
 kpi_settings                 | send_sms_alerts                   | boolean                  | bool
 kpi_settings                 | alert_on_recovery                 | boolean                  | bool
 kpi_settings                 | created_at                        | timestamp with time zone | timestamptz
 kpi_settings                 | updated_at                        | timestamp with time zone | timestamptz
 legal_holds                  | id                                | uuid                     | uuid
 legal_holds                  | organization_id                   | uuid                     | uuid
 legal_holds                  | hold_name                         | text                     | text
 legal_holds                  | matter_reference                  | text                     | text
 legal_holds                  | description                       | text                     | text
 legal_holds                  | applies_to_all                    | boolean                  | bool
 legal_holds                  | call_ids                          | ARRAY                    | _text
 legal_holds                  | status                            | text                     | text
 legal_holds                  | effective_from                    | timestamp with time zone | timestamptz
 legal_holds                  | effective_until                   | timestamp with time zone | timestamptz
 legal_holds                  | released_at                       | timestamp with time zone | timestamptz
 legal_holds                  | released_by                       | uuid                     | uuid
 legal_holds                  | release_reason                    | text                     | text
 legal_holds                  | created_by                        | uuid                     | uuid
 legal_holds                  | created_at                        | timestamp with time zone | timestamptz
 legal_holds                  | updated_at                        | timestamp with time zone | timestamptz
 login_attempts               | id                                | uuid                     | uuid
 login_attempts               | username                          | text                     | text
 login_attempts               | ip                                | text                     | text
 login_attempts               | succeeded                         | boolean                  | bool
 login_attempts               | attempted_at                      | timestamp with time zone | timestamptz
 media_sessions               | id                                | uuid                     | uuid
 media_sessions               | call_id                           | uuid                     | uuid
 media_sessions               | system_id                         | uuid                     | uuid
 media_sessions               | freeswitch_node                   | text                     | text
 media_sessions               | started_at                        | timestamp with time zone | timestamptz
 media_sessions               | ended_at                          | timestamp with time zone | timestamptz
 monitored_numbers            | id                                | uuid                     | uuid
 monitored_numbers            | organization_id                   | uuid                     | uuid
 monitored_numbers            | number                            | text                     | text
 monitored_numbers            | name                              | text                     | text
 monitored_numbers            | description                       | text                     | text
 monitored_numbers            | type                              | text                     | text
 monitored_numbers            | test_frequency                    | text                     | text
 monitored_numbers            | greeting_message_id               | uuid                     | uuid
 monitored_numbers            | custom_greeting_message           | text                     | text
 monitored_numbers            | is_active                         | boolean                  | bool
 monitored_numbers            | created_at                        | timestamp with time zone | timestamptz
 monitored_numbers            | updated_at                        | timestamp with time zone | timestamptz
 network_incidents            | id                                | uuid                     | uuid
 network_incidents            | title                             | text                     | text
 network_incidents            | description                       | text                     | text
 network_incidents            | source                            | text                     | text
 network_incidents            | link                              | text                     | text
 network_incidents            | pub_date                          | timestamp with time zone | timestamptz
 network_incidents            | severity                          | text                     | text
 network_incidents            | affected_carriers                 | ARRAY                    | _text
 network_incidents            | created_at                        | timestamp with time zone | timestamptz
 network_incidents            | is_active                         | boolean                  | bool
 number_kpi_logs              | id                                | uuid                     | uuid
 number_kpi_logs              | monitored_number_id               | uuid                     | uuid
 number_kpi_logs              | organization_id                   | uuid                     | uuid
 number_kpi_logs              | stage                             | text                     | text
 number_kpi_logs              | duration_ms                       | integer                  | int4
 number_kpi_logs              | meta                              | jsonb                    | jsonb
 number_kpi_logs              | created_at                        | timestamp with time zone | timestamptz
 number_kpi_snapshot          | id                                | uuid                     | uuid
 number_kpi_snapshot          | monitored_number_id               | uuid                     | uuid
 number_kpi_snapshot          | organization_id                   | uuid                     | uuid
 number_kpi_snapshot          | status                            | text                     | text
 number_kpi_snapshot          | uptime_percentage                 | numeric                  | numeric
 number_kpi_snapshot          | last_24h_failures                 | integer                  | int4
 number_kpi_snapshot          | last_test_at                      | timestamp with time zone | timestamptz
 number_kpi_snapshot          | last_test_status                  | text                     | text
 number_kpi_snapshot          | avg_response_time_ms              | integer                  | int4
 number_kpi_snapshot          | last_updated                      | timestamp with time zone | timestamptz
 oauth_tokens                 | id                                | uuid                     | uuid
 oauth_tokens                 | integration_id                    | uuid                     | uuid
 oauth_tokens                 | access_token_encrypted            | text                     | text
 oauth_tokens                 | refresh_token_encrypted           | text                     | text
 oauth_tokens                 | token_type                        | text                     | text
 oauth_tokens                 | expires_at                        | timestamp with time zone | timestamptz
 oauth_tokens                 | refresh_expires_at                | timestamp with time zone | timestamptz
 oauth_tokens                 | scopes                            | ARRAY                    | _text
 oauth_tokens                 | instance_url                      | text                     | text
 oauth_tokens                 | last_refreshed_at                 | timestamp with time zone | timestamptz
 oauth_tokens                 | refresh_count                     | integer                  | int4
 oauth_tokens                 | created_at                        | timestamp with time zone | timestamptz
 oauth_tokens                 | updated_at                        | timestamp with time zone | timestamptz
 org_feature_flags            | id                                | uuid                     | uuid
 org_feature_flags            | organization_id                   | uuid                     | uuid
 org_feature_flags            | feature                           | text                     | text
 org_feature_flags            | enabled                           | boolean                  | bool
 org_feature_flags            | created_at                        | timestamp with time zone | timestamptz
 org_feature_flags            | disabled_reason                   | text                     | text
 org_feature_flags            | disabled_at                       | timestamp with time zone | timestamptz
 org_feature_flags            | disabled_by                       | uuid                     | uuid
 org_feature_flags            | daily_limit                       | integer                  | int4
 org_feature_flags            | monthly_limit                     | integer                  | int4
 org_feature_flags            | current_daily_usage               | integer                  | int4
 org_feature_flags            | current_monthly_usage             | integer                  | int4
 org_feature_flags            | usage_reset_at                    | timestamp with time zone | timestamptz
 org_feature_flags            | updated_at                        | timestamp with time zone | timestamptz
 org_members                  | id                                | uuid                     | uuid
 org_members                  | organization_id                   | uuid                     | uuid
 org_members                  | user_id                           | text                     | text
 org_members                  | role                              | text                     | text
 org_members                  | created_at                        | timestamp with time zone | timestamptz
 org_members                  | updated_at                        | timestamp with time zone | timestamptz
 org_members                  | user_id_uuid                      | uuid                     | uuid
 org_sso_configs              | id                                | uuid                     | uuid
 org_sso_configs              | organization_id                   | uuid                     | uuid
 org_sso_configs              | provider_type                     | text                     | text
 org_sso_configs              | provider_name                     | text                     | text
 org_sso_configs              | is_enabled                        | boolean                  | bool
 org_sso_configs              | saml_entity_id                    | text                     | text
 org_sso_configs              | saml_sso_url                      | text                     | text
 org_sso_configs              | saml_slo_url                      | text                     | text
 org_sso_configs              | saml_certificate                  | text                     | text
 org_sso_configs              | saml_signature_algorithm          | text                     | text
 org_sso_configs              | saml_name_id_format               | text                     | text
 org_sso_configs              | oidc_client_id                    | text                     | text
 org_sso_configs              | oidc_client_secret_encrypted      | text                     | text
 org_sso_configs              | oidc_issuer_url                   | text                     | text
 org_sso_configs              | oidc_authorization_url            | text                     | text
 org_sso_configs              | oidc_token_url                    | text                     | text
 org_sso_configs              | oidc_userinfo_url                 | text                     | text
 org_sso_configs              | oidc_scopes                       | ARRAY                    | _text
 org_sso_configs              | verified_domains                  | ARRAY                    | _text
 org_sso_configs              | auto_provision_users              | boolean                  | bool
 org_sso_configs              | default_role                      | text                     | text
 org_sso_configs              | require_sso                       | boolean                  | bool
 org_sso_configs              | allow_idp_initiated               | boolean                  | bool
 org_sso_configs              | session_duration_hours            | integer                  | int4
 org_sso_configs              | attribute_mapping                 | jsonb                    | jsonb
 org_sso_configs              | group_mapping                     | jsonb                    | jsonb
 org_sso_configs              | created_by                        | uuid                     | uuid
 org_sso_configs              | created_at                        | timestamp with time zone | timestamptz
 org_sso_configs              | updated_by                        | uuid                     | uuid
 org_sso_configs              | updated_at                        | timestamp with time zone | timestamptz
 org_sso_configs              | last_login_at                     | timestamp with time zone | timestamptz
 org_sso_configs              | login_count                       | integer                  | int4
 organizations                | id                                | uuid                     | uuid
 organizations                | name                              | text                     | text
 organizations                | plan                              | text                     | text
 organizations                | created_at                        | timestamp with time zone | timestamptz
 organizations                | updated_at                        | timestamp with time zone | timestamptz
 organizations                | plan_status                       | text                     | text
 organizations                | stripe_customer_id                | text                     | text
 organizations                | stripe_subscription_id            | text                     | text
 organizations                | created_by                        | text                     | text
 organizations                | slug                              | text                     | text
 organizations                | tool_id                           | uuid                     | uuid
 organizations                | owner_id                          | uuid                     | uuid
 organizations                | provisioned_number                | text                     | text
